Order_ID,Order_Date,Region,Product_Category,Quantity,Unit_Price,Revenue,Cost,Profit
12194,2024-10-24,Saudi,Switches,1,62,62,41.06804213874479,20.931957861255214
12195,2024-02-05,Oman,Electrical,1,474,474,288.42243389117147,185.57756610882853
12196,2024-03-24,UAE,Switches,4,61,244,178.11395022649816,65.88604977350184
12197,2024-09-19,Saudi,Switches,1,99,99,72.9479366867311,26.052063313268903
12198,2024-11-05,Oman,CCTV,10,362,3620,2572.800324900586,1047.199675099414
12199,2024-06-20,Saudi,Cables,2,483,966,711.6198671481964,254.38013285180364
12200,2024-06-21,Qatar,CCTV,15,298,4470,3150.2363839601094,1319.7636160398906
12201,2024-12-27,Saudi,Cables,3,168,504,372.2173878627838,131.78261213721618
12202,2024-02-16,UAE,Switches,9,106,954,580.7832571707311,373.2167428292689
12203,2024-05-20,Saudi,Cables,17,231,3927,2645.5392945715903,1281.4607054284097
12204,2024-04-27,UAE,Switches,13,499,6487,4165.713869353111,2321.2861306468894
12205,2024-10-03,Qatar,Switches,3,313,939,582.0534488312636,356.9465511687364
12206,2024-08-01,UAE,CCTV,4,155,620,401.0274868845929,218.97251311540708
12207,2024-08-07,Saudi,CCTV,4,240,960,612.7316386621033,347.26836133789675
12208,2024-01-26,Oman,Lighting,11,186,2046,1625.8053641175654,420.19463588243457
12209,2024-01-09,Qatar,Electrical,7,237,1659,1090.4759354989858,568.5240645010142
12210,2024-09-27,Saudi,Lighting,11,169,1859,1201.270545100714,657.7294548992861
12211,2024-01-10,Qatar,Lighting,11,291,3201,2455.0866589134093,745.9133410865907
12212,2024-04-30,Qatar,Cables,10,368,3680,2516.4695359098655,1163.5304640901345
12213,2024-05-04,Saudi,Switches,5,121,605,413.9973192623664,191.00268073763363
12214,2024-06-18,Saudi,Switches,13,292,3796,2614.3738820758113,1181.6261179241887
12215,2024-03-12,Oman,Switches,12,180,2160,1475.9429066441055,684.0570933558945
12216,2024-05-31,Qatar,Electrical,10,318,3180,2115.695629353828,1064.3043706461722
12217,2024-07-26,Qatar,Cables,7,442,3094,2033.586847052904,1060.413152947096
12218,2024-02-18,Saudi,Cables,19,101,1919,1489.8961238351123,429.10387616488765
12219,2024-06-02,UAE,Switches,19,111,2109,1333.6081585998932,775.3918414001068
12220,2024-12-12,Saudi,Lighting,19,168,3192,2030.7902061060045,1161.2097938939955
12221,2024-10-19,Qatar,Electrical,12,414,4968,3548.8600981823224,1419.1399018176776
12222,2024-03-08,Saudi,Lighting,15,313,4695,3139.695406303308,1555.3045936966919
12223,2024-02-19,Oman,CCTV,5,288,1440,985.4004570759439,454.5995429240561
12224,2024-05-31,UAE,Cables,14,400,5600,4263.332200837564,1336.6677991624356
12225,2024-01-19,Saudi,Cables,12,430,5160,4028.5472543091732,1131.4527456908268
12226,2024-04-09,Oman,Lighting,11,304,3344,2535.122300887419,808.877699112581
12227,2024-02-29,Qatar,Electrical,5,222,1110,718.1540744505469,391.8459255494531
12228,2024-06-15,Saudi,Cables,16,358,5728,4559.455109376128,1168.5448906238717
12229,2024-07-20,Qatar,Lighting,18,286,5148,3462.726525240252,1685.2734747597478
12230,2024-12-10,Oman,Electrical,12,368,4416,2798.9200284205863,1617.0799715794137
12231,2024-05-25,Qatar,Lighting,5,144,720,503.92752558739784,216.07247441260216
12232,2024-06-12,Oman,Electrical,16,386,6176,4601.472982653087,1574.5270173469135
12233,2024-08-29,Oman,Switches,12,106,1272,784.384112204774,487.61588779522594
12234,2024-03-09,Oman,Electrical,2,487,974,707.9590909681801,266.04090903181987
12235,2024-06-23,Saudi,CCTV,6,452,2712,2092.621465666586,619.3785343334139
12236,2024-02-18,Qatar,Switches,4,116,464,302.6933215938257,161.30667840617429
12237,2024-04-17,Qatar,Lighting,13,95,1235,912.2014334076468,322.79856659235315
12238,2024-08-13,UAE,Switches,10,143,1430,972.373868168686,457.62613183131396
12239,2024-06-09,UAE,Switches,17,187,3179,2170.707124008146,1008.2928759918541
12240,2024-04-28,UAE,Lighting,14,418,5852,3839.8647421269116,2012.1352578730884
12241,2024-05-28,UAE,Lighting,15,142,2130,1543.9917572833954,586.0082427166046
12242,2024-05-29,Qatar,CCTV,8,281,2248,1511.1052641623576,736.8947358376424
12243,2024-10-19,Oman,Lighting,18,451,8118,6219.854116420219,1898.1458835797812
12244,2024-05-22,Oman,Cables,3,445,1335,1058.0957479542246,276.90425204577537
12245,2024-06-08,Saudi,Cables,17,98,1666,1311.1712149896362,354.82878501036384
12246,2024-01-11,Oman,CCTV,7,72,504,318.8433399976932,185.1566600023068
12247,2024-05-17,Qatar,Electrical,13,111,1443,869.895320578485,573.104679421515
12248,2024-03-18,Qatar,Electrical,16,316,5056,3476.979186542726,1579.020813457274
12249,2024-03-17,Qatar,Cables,5,378,1890,1409.5180415000866,480.4819584999134
12250,2024-09-10,Saudi,Lighting,4,167,668,531.3880238495508,136.6119761504492
12251,2024-09-14,UAE,CCTV,10,489,4890,3700.1870109375195,1189.8129890624805
12252,2024-11-15,Oman,Electrical,13,137,1781,1275.3916684490396,505.60833155096043
12253,2024-10-17,Qatar,Electrical,10,138,1380,835.2734037753551,544.7265962246449
12254,2024-09-19,Qatar,Switches,14,104,1456,1113.9974493669417,342.00255063305826
12255,2024-03-25,UAE,Cables,12,202,2424,1540.2799124488815,883.7200875511185
12256,2024-05-25,Qatar,Lighting,1,288,288,176.00293521715912,111.99706478284088
12257,2024-11-18,Oman,CCTV,7,314,2198,1692.6177492969346,505.38225070306544
12258,2024-02-11,Saudi,Electrical,9,317,2853,2034.9027452077673,818.0972547922327
12259,2024-05-04,Qatar,Switches,8,444,3552,2222.5230551200634,1329.4769448799366
12260,2024-06-15,Oman,Cables,13,162,2106,1426.411769728923,679.588230271077
12261,2024-08-28,Qatar,Cables,14,215,3010,1857.496083669789,1152.503916330211
12262,2024-10-06,UAE,CCTV,12,205,2460,1789.9013170084786,670.0986829915214
12263,2024-07-06,Qatar,Electrical,8,57,456,299.3573666904519,156.6426333095481
12264,2024-10-28,Qatar,CCTV,18,251,4518,3493.402657101753,1024.597342898247
12265,2024-01-19,Saudi,CCTV,16,266,4256,2858.1559797313216,1397.8440202686784
12266,2024-03-08,UAE,Switches,11,480,5280,3690.3333593490333,1589.6666406509667
12267,2024-08-05,UAE,Cables,16,341,5456,3342.91673135852,2113.08326864148
12268,2024-04-11,Saudi,Lighting,14,430,6020,3943.8135104393396,2076.1864895606604
12269,2024-02-11,Qatar,Cables,3,99,297,218.39997593842148,78.60002406157852
12270,2024-10-14,Oman,Cables,2,156,312,233.14279670932478,78.85720329067522
12271,2024-06-15,UAE,Switches,3,58,174,112.85020055439094,61.14979944560906
12272,2024-04-18,UAE,Lighting,4,282,1128,790.4618142713917,337.53818572860825
12273,2024-02-05,Qatar,Electrical,5,237,1185,904.7548719334677,280.2451280665323
12274,2024-08-19,Qatar,Lighting,10,372,3720,2514.6531597018293,1205.3468402981707
12275,2024-08-16,UAE,Electrical,2,358,716,448.7560454854922,267.2439545145078
12276,2024-12-18,Qatar,Lighting,12,387,4644,3187.5212178720612,1456.4787821279388
12277,2024-06-12,Oman,CCTV,5,159,795,572.499957803693,222.50004219630705
12278,2024-03-13,UAE,Lighting,5,194,970,583.4353144693216,386.5646855306784
12279,2024-05-15,Oman,Switches,1,277,277,185.51063987011239,91.48936012988761
12280,2024-12-18,Oman,Electrical,4,358,1432,1033.1696191043752,398.8303808956248
12281,2024-03-10,Qatar,Cables,12,461,5532,4372.3953815294235,1159.6046184705765
12282,2024-07-14,Oman,Switches,12,163,1956,1333.42426414448,622.57573585552
12283,2024-09-25,Qatar,Electrical,16,112,1792,1133.6092599477906,658.3907400522094
12284,2024-02-18,Saudi,Electrical,17,448,7616,5383.322530023111,2232.6774699768894
12285,2024-11-11,Qatar,Cables,10,324,3240,2129.167529992593,1110.8324700074072
12286,2024-05-09,Oman,CCTV,17,173,2941,1890.9332426769558,1050.0667573230442
12287,2024-01-05,Saudi,Switches,17,135,2295,1647.9950958938805,647.0049041061195
12288,2024-01-27,Qatar,Cables,18,119,2142,1677.5645061097164,464.4354938902836
12289,2024-06-08,Oman,Cables,2,96,192,147.27260944662856,44.727390553371436
12290,2024-05-28,UAE,CCTV,4,248,992,631.366839711628,360.633160288372
12291,2024-09-20,UAE,Switches,19,413,7847,5910.171221934265,1936.8287780657347
12292,2024-08-17,Qatar,Cables,11,481,5291,3417.846988893899,1873.153011106101
12293,2024-07-18,Qatar,CCTV,17,250,4250,2797.096071589236,1452.903928410764
12294,2024-02-19,UAE,Switches,12,325,3900,3057.6401753691216,842.3598246308784
12295,2024-03-07,Oman,Lighting,2,86,172,134.54012518455374,37.459874815446256
12296,2024-10-26,Oman,Electrical,6,252,1512,958.1939431984571,553.8060568015429
12297,2024-02-27,Oman,CCTV,9,179,1611,987.2826159785458,623.7173840214542
12298,2024-09-15,Qatar,Electrical,5,497,2485,1636.6796973087635,848.3203026912365
12299,2024-12-07,Saudi,Lighting,9,341,3069,2198.4935316915944,870.5064683084056
12300,2024-11-21,Saudi,Cables,8,438,3504,2716.9256878136816,787.0743121863184
12301,2024-05-09,Saudi,Cables,8,113,904,563.8857999132088,340.11420008679124
12302,2024-08-02,Saudi,Switches,6,312,1872,1278.5604632246234,593.4395367753766
12303,2024-06-20,Saudi,CCTV,3,169,507,331.7554283734613,175.2445716265387
12304,2024-09-14,Qatar,CCTV,5,327,1635,985.8817722861777,649.1182277138223
12305,2024-04-11,Qatar,Switches,9,251,2259,1711.6200206262768,547.3799793737232
12306,2024-07-27,Saudi,Electrical,7,95,665,507.1668003513011,157.8331996486989
12307,2024-10-17,Qatar,Cables,4,217,868,559.2053651241949,308.79463487580506
12308,2024-12-19,Qatar,Cables,7,494,3458,2179.3977569279186,1278.6022430720814
12309,2024-10-12,Saudi,CCTV,5,159,795,499.9851757259293,295.0148242740707
12310,2024-04-25,Oman,CCTV,11,95,1045,723.9649626607361,321.0350373392639
12311,2024-09-20,Qatar,Switches,15,261,3915,2542.006044962208,1372.9939550377921
12312,2024-05-29,Oman,Lighting,2,77,154,108.14975378864584,45.85024621135416
12313,2024-10-26,Qatar,Electrical,13,136,1768,1196.8835742568906,571.1164257431094
12314,2024-02-05,Qatar,Lighting,16,340,5440,3493.4486517322784,1946.5513482677216
12315,2024-11-28,Saudi,Lighting,7,434,3038,2279.224131335024,758.7758686649759
12316,2024-10-13,Qatar,CCTV,8,206,1648,1038.3599382546872,609.6400617453128
12317,2024-10-29,UAE,CCTV,6,314,1884,1431.4263922243406,452.5736077756594
12318,2024-11-06,UAE,CCTV,7,314,2198,1565.6118302702523,632.3881697297477
12319,2024-07-26,Saudi,Lighting,18,71,1278,979.4686936680991,298.53130633190085
12320,2024-04-15,Oman,Electrical,7,305,2135,1283.0321101098493,851.9678898901507
12321,2024-06-06,Oman,CCTV,3,240,720,539.8831467411095,180.1168532588905
12322,2024-04-30,Oman,Cables,5,499,2495,1522.7062810323064,972.2937189676936
12323,2024-02-24,UAE,Electrical,1,281,281,221.99554800992556,59.00445199007444
12324,2024-01-12,Oman,Cables,15,235,3525,2610.4313393153275,914.5686606846725
12325,2024-05-24,Oman,Electrical,3,375,1125,747.0387653898056,377.9612346101944
12326,2024-05-15,Saudi,CCTV,8,232,1856,1232.3285029443423,623.6714970556577
12327,2024-01-03,Oman,Switches,9,446,4014,3100.006082438112,913.9939175618879
12328,2024-05-23,UAE,CCTV,15,452,6780,5292.251214181805,1487.7487858181948
12329,2024-01-30,UAE,Lighting,10,466,4660,3626.9462979281093,1033.0537020718907
12330,2024-08-24,UAE,Lighting,2,251,502,382.3975253736593,119.60247462634072
12331,2024-10-05,Saudi,Electrical,5,114,570,435.36965037534657,134.63034962465343
12332,2024-12-13,Saudi,Lighting,19,493,9367,6693.22338925082,2673.77661074918
12333,2024-04-24,Qatar,CCTV,13,445,5785,3503.663328262072,2281.336671737928
12334,2024-04-13,Oman,Cables,11,92,1012,624.7629122887406,387.2370877112594
12335,2024-04-27,Saudi,CCTV,1,270,270,197.0758754679348,72.9241245320652
12336,2024-01-05,UAE,Electrical,15,66,990,673.4307017447513,316.56929825524867
12337,2024-12-25,UAE,Lighting,18,373,6714,4790.183372294082,1923.816627705918
12338,2024-09-04,Saudi,Cables,16,334,5344,3453.3757630585314,1890.6242369414686
12339,2024-12-29,Saudi,Switches,9,232,2088,1523.9966117133972,564.0033882866028
12340,2024-11-16,Saudi,Cables,1,440,440,285.368999889014,154.631000110986
12341,2024-04-30,Qatar,Cables,11,93,1023,708.0822984657574,314.9177015342426
12342,2024-10-12,UAE,CCTV,9,438,3942,2742.622768837688,1199.377231162312
12343,2024-05-28,Qatar,Switches,11,237,2607,1656.8362150381374,950.1637849618626
12344,2024-03-24,Qatar,Electrical,13,439,5707,4424.303498898852,1282.696501101148
12345,2024-08-18,Oman,Electrical,2,312,624,440.0224678228854,183.9775321771146
12346,2024-10-14,UAE,Cables,14,223,3122,2414.4197909447034,707.5802090552966
12347,2024-06-09,UAE,Cables,6,490,2940,1918.3709889516033,1021.6290110483967
12348,2024-09-28,Saudi,Lighting,8,103,824,522.8009638131496,301.19903618685044
12349,2024-02-07,Saudi,Switches,18,269,4842,2922.6473215553337,1919.3526784446663
12350,2024-08-13,Oman,Cables,16,95,1520,940.5348565568582,579.4651434431418
12351,2024-05-21,Qatar,Lighting,12,443,5316,3346.3907471154457,1969.6092528845543
12352,2024-10-18,Saudi,Switches,11,309,3399,2093.006011304544,1305.9939886954562
12353,2024-05-30,Saudi,Electrical,6,244,1464,1141.0062576176326,322.9937423823674
12354,2024-04-23,UAE,Lighting,3,458,1374,1074.8632470223968,299.13675297760324
12355,2024-08-24,UAE,Switches,14,396,5544,4365.7477310185695,1178.2522689814305
12356,2024-03-06,Saudi,Lighting,2,110,220,174.23387680932944,45.766123190670555
12357,2024-12-26,UAE,Cables,11,215,2365,1651.6379573744307,713.3620426255693
12358,2024-12-06,Oman,CCTV,3,209,627,442.6650894578488,184.3349105421512
12359,2024-09-14,Saudi,Electrical,18,200,3600,2254.1979085729577,1345.8020914270423
12360,2024-09-05,UAE,Cables,1,160,160,100.38566520806584,59.614334791934155
12361,2024-11-26,Oman,Cables,1,86,86,64.89141074488435,21.108589255115646
12362,2024-11-18,UAE,Switches,12,52,624,481.19498970088927,142.80501029911073
12363,2024-06-28,UAE,Lighting,15,62,930,703.9568840973831,226.04311590261693
12364,2024-07-08,UAE,Electrical,5,211,1055,809.0955075139352,245.90449248606478
12365,2024-06-02,Saudi,Cables,6,393,2358,1545.2305607559863,812.7694392440137
12366,2024-07-14,Qatar,Switches,16,498,7968,5523.522433890337,2444.477566109663
12367,2024-11-06,UAE,Electrical,12,381,4572,3163.091916176742,1408.908083823258
12368,2024-09-18,Oman,Lighting,12,313,3756,3001.256892440068,754.743107559932
12369,2024-05-22,Saudi,Cables,3,132,396,312.77489919316866,83.22510080683134
12370,2024-12-07,Saudi,Cables,2,314,628,451.96985496710636,176.03014503289364
12371,2024-11-11,Oman,Cables,7,461,3227,2025.2478601290036,1201.7521398709964
12372,2024-04-10,UAE,Electrical,2,383,766,499.21691311821974,266.78308688178026
12373,2024-08-31,Qatar,Electrical,7,429,3003,2020.2751899220304,982.7248100779696
12374,2024-01-12,UAE,Electrical,11,268,2948,2283.645594555246,664.3544054447539
12375,2024-08-26,Oman,Electrical,11,195,2145,1360.201324080189,784.7986759198111
12376,2024-02-18,Saudi,Switches,14,347,4858,3128.3061041958667,1729.6938958041333
12377,2024-02-11,Qatar,CCTV,3,346,1038,695.3322619906561,342.6677380093439
12378,2024-06-14,Saudi,Switches,14,210,2940,2309.0231909281897,630.9768090718103
12379,2024-03-22,Oman,Cables,11,278,3058,2142.931474718838,915.0685252811618
12380,2024-10-17,UAE,Switches,4,283,1132,825.643678685682,306.35632131431805
12381,2024-06-06,Qatar,Lighting,17,138,2346,1589.2851747389277,756.7148252610723
12382,2024-08-03,Saudi,Electrical,16,382,6112,3897.6494286189895,2214.3505713810105
12383,2024-06-06,Saudi,Lighting,3,359,1077,694.1912357577866,382.80876424221344
12384,2024-05-13,Saudi,Lighting,10,264,2640,2007.8104043267845,632.1895956732155
12385,2024-03-07,UAE,Cables,15,469,7035,5478.129227916013,1556.8707720839866
12386,2024-12-01,Qatar,Electrical,8,146,1168,815.9824732166387,352.0175267833613
12387,2024-01-07,UAE,Lighting,18,262,4716,3166.317238299571,1549.6827617004292
12388,2024-01-14,UAE,Cables,3,403,1209,920.734536012292,288.265463987708
12389,2024-03-13,UAE,Electrical,7,361,2527,1856.382099325901,670.617900674099
12390,2024-06-11,Oman,CCTV,10,149,1490,906.1804452907187,583.8195547092813
12391,2024-03-06,Oman,Cables,9,194,1746,1170.0787218898774,575.9212781101226
12392,2024-12-12,Oman,Switches,14,59,826,608.2949760045941,217.7050239954059
12393,2024-05-09,Qatar,Electrical,14,93,1302,930.5862252037704,371.41377479622963
12394,2024-07-24,UAE,Lighting,11,300,3300,2625.524423838507,674.4755761614929
12395,2024-10-02,UAE,Lighting,1,435,435,336.3520379056003,98.6479620943997
12396,2024-09-12,Oman,Switches,4,276,1104,675.5902399854624,428.4097600145376
12397,2024-09-22,UAE,Switches,6,447,2682,1998.5025000066544,683.4974999933456
12398,2024-01-25,UAE,Lighting,5,298,1490,994.2253304744825,495.77466952551754
12399,2024-10-07,Saudi,Electrical,3,218,654,481.6164175636418,172.3835824363582
12400,2024-09-09,UAE,Cables,2,179,358,258.99328036414397,99.00671963585603
12401,2024-11-05,Saudi,Switches,3,68,204,142.9244505731911,61.07554942680889
12402,2024-10-15,UAE,Switches,9,385,3465,2670.094041157312,794.905958842688
12403,2024-06-12,Qatar,Switches,19,284,5396,4002.4180970665066,1393.5819029334934
12404,2024-04-04,Oman,CCTV,19,394,7486,5823.441917432405,1662.5580825675952
12405,2024-09-26,Saudi,Electrical,17,50,850,557.8726373475183,292.1273626524817
12406,2024-11-16,Oman,Electrical,18,179,3222,2157.5333768487612,1064.4666231512388
12407,2024-04-19,Saudi,Electrical,11,76,836,605.5902656883104,230.4097343116896
12408,2024-12-01,Saudi,Electrical,12,51,612,485.49524713307653,126.50475286692347
12409,2024-11-05,Saudi,Electrical,3,299,897,604.8618286210904,292.13817137890965
12410,2024-08-25,Qatar,Lighting,18,271,4878,2958.3056850058447,1919.6943149941553
12411,2024-01-25,UAE,Switches,6,484,2904,2001.3717245090725,902.6282754909275
12412,2024-05-20,Saudi,Lighting,7,187,1309,927.8007594700983,381.19924052990166
12413,2024-04-26,Qatar,CCTV,1,324,324,246.3039840837304,77.6960159162696
12414,2024-01-25,Saudi,Cables,6,190,1140,850.1209094392336,289.8790905607664
12415,2024-03-19,UAE,Switches,18,481,8658,6865.209897931871,1792.7901020681293
12416,2024-03-08,Saudi,CCTV,13,305,3965,2999.6674291212776,965.3325708787224
12417,2024-06-21,Qatar,Lighting,19,419,7961,5252.076197499483,2708.923802500517
12418,2024-01-12,UAE,Cables,7,361,2527,1840.353609169378,686.6463908306221
12419,2024-10-14,Qatar,CCTV,19,489,9291,6823.758585569474,2467.2414144305258
12420,2024-05-07,UAE,Cables,9,483,4347,3475.8790355849624,871.1209644150376
12421,2024-04-05,UAE,CCTV,3,144,432,271.1869555299936,160.8130444700064
12422,2024-04-01,Oman,Lighting,12,222,2664,1700.3382278334755,963.6617721665245
12423,2024-05-20,Oman,Cables,18,492,8856,5589.04576626819,3266.95423373181
12424,2024-01-31,Oman,CCTV,8,472,3776,2710.4581982181357,1065.5418017818643
12425,2024-11-29,UAE,Lighting,9,454,4086,2562.1680362296415,1523.8319637703585
12426,2024-01-20,Saudi,Switches,13,488,6344,4638.742581058074,1705.2574189419256
12427,2024-05-25,Qatar,Lighting,8,106,848,645.1200790265716,202.8799209734284
12428,2024-11-11,Qatar,Lighting,10,151,1510,1036.7034631104718,473.29653688952817
12429,2024-06-08,Qatar,Switches,17,218,3706,2639.1797826964707,1066.8202173035293
12430,2024-12-14,Oman,Lighting,7,119,833,651.8594990763291,181.14050092367086
12431,2024-02-12,UAE,Switches,17,387,6579,4696.834834348476,1882.1651656515241
12432,2024-09-10,Oman,Switches,18,98,1764,1131.996038757901,632.003961242099
12433,2024-05-09,Saudi,Switches,2,477,954,637.8813767429934,316.11862325700656
12434,2024-02-29,UAE,CCTV,3,468,1404,991.1807015777227,412.81929842227726
12435,2024-05-30,Qatar,Cables,19,396,7524,4747.490037124728,2776.5099628752723
12436,2024-10-13,Oman,CCTV,1,54,54,39.01521422185419,14.984785778145813
12437,2024-01-05,Oman,Switches,10,251,2510,2007.621538125781,502.37846187421906
12438,2024-09-22,Saudi,Cables,14,251,3514,2567.0015733605096,946.9984266394904
12439,2024-12-10,Saudi,Cables,13,228,2964,1999.1653261717606,964.8346738282394
12440,2024-05-09,Oman,Switches,9,106,954,635.6972306127467,318.3027693872533
12441,2024-09-23,Saudi,Cables,6,235,1410,1108.7121369752517,301.2878630247483
12442,2024-06-26,Qatar,Cables,6,141,846,655.0602179659086,190.93978203409142
12443,2024-09-09,Saudi,CCTV,19,341,6479,4499.4823000535625,1979.5176999464375
12444,2024-02-25,Saudi,Cables,10,443,4430,2971.125304147252,1458.8746958527481
12445,2024-03-23,Oman,Switches,3,483,1449,1075.2925493862522,373.7074506137478
12446,2024-04-08,Oman,Electrical,18,276,4968,3293.2896597107356,1674.7103402892644
12447,2024-05-28,UAE,Electrical,19,470,8930,5571.254172803037,3358.7458271969626
12448,2024-11-24,UAE,Electrical,5,161,805,532.9345061805458,272.0654938194542
12449,2024-06-04,Oman,Switches,11,197,2167,1488.4238786495953,678.5761213504047
12450,2024-07-08,Saudi,Electrical,10,318,3180,2070.4416351250024,1109.5583648749976
12451,2024-09-19,Saudi,CCTV,17,252,4284,2756.166000297761,1527.833999702239
12452,2024-03-20,UAE,Switches,4,427,1708,1026.8974795662607,681.1025204337393
12453,2024-09-08,UAE,Switches,18,414,7452,5411.408081404591,2040.591918595409
12454,2024-04-06,UAE,Switches,18,452,8136,5881.4313189367895,2254.5686810632105
12455,2024-09-16,Qatar,Cables,1,397,397,253.1292038789958,143.8707961210042
12456,2024-09-16,Qatar,Cables,14,407,5698,4494.183621836026,1203.8163781639742
12457,2024-04-12,UAE,Cables,8,105,840,572.8079115031994,267.1920884968006
12458,2024-02-09,Saudi,Lighting,2,350,700,423.5671207006829,276.4328792993171
12459,2024-09-29,UAE,CCTV,19,365,6935,4465.823649246338,2469.1763507536616
12460,2024-04-10,Qatar,Switches,15,234,3510,2591.8313739583787,918.1686260416213
12461,2024-12-24,Saudi,Switches,2,103,206,131.90673983099654,74.09326016900346
12462,2024-11-03,Qatar,Cables,4,86,344,210.10917717067264,133.89082282932736
12463,2024-08-08,Saudi,Switches,1,260,260,188.120723512523,71.879276487477
12464,2024-11-03,Qatar,Switches,19,342,6498,4572.4538858562,1925.5461141438
12465,2024-05-03,Saudi,Electrical,10,319,3190,2399.6876034308134,790.3123965691866
12466,2024-08-18,Saudi,Switches,1,400,400,301.81051108353137,98.18948891646863
12467,2024-06-26,Saudi,Lighting,15,269,4035,3195.6677498066974,839.3322501933026
12468,2024-03-03,Saudi,Cables,4,277,1108,677.4350877545082,430.56491224549177
12469,2024-04-25,Oman,CCTV,7,477,3339,2029.4371345546128,1309.5628654453872
12470,2024-07-09,Qatar,CCTV,7,407,2849,2271.904877966161,577.0951220338388
12471,2024-03-02,Qatar,Electrical,18,260,4680,3411.577613524349,1268.422386475651
12472,2024-09-12,Oman,CCTV,13,347,4511,3352.007300888083,1158.9926991119169
12473,2024-01-07,Saudi,CCTV,10,50,500,309.64820197351685,190.35179802648315
12474,2024-06-03,Saudi,Cables,8,72,576,353.64242198572845,222.35757801427155
12475,2024-04-01,Qatar,Cables,10,497,4970,3141.292072372157,1828.7079276278432
12476,2024-01-14,Oman,Lighting,14,333,4662,3195.517180048361,1466.4828199516392
12477,2024-08-16,Saudi,Electrical,14,437,6118,3805.6115771920686,2312.3884228079314
12478,2024-03-26,Saudi,CCTV,11,474,5214,3593.836824531695,1620.1631754683049
12479,2024-05-12,Saudi,Lighting,6,237,1422,1012.9008108420202,409.0991891579798
12480,2024-07-01,UAE,Electrical,1,67,67,40.20446176966044,26.79553823033956
12481,2024-03-02,Oman,CCTV,19,496,9424,5869.730164916719,3554.2698350832807
12482,2024-08-06,Saudi,CCTV,7,494,3458,2334.2849946266647,1123.7150053733353
12483,2024-09-02,UAE,Cables,18,98,1764,1077.2147508634312,686.7852491365688
12484,2024-08-17,Oman,Switches,3,96,288,180.49126886277926,107.50873113722074
12485,2024-03-19,Saudi,Electrical,11,164,1804,1166.0321376765082,637.9678623234918
12486,2024-05-28,Qatar,CCTV,5,88,440,301.8049244467529,138.19507555324708
12487,2024-05-17,UAE,Electrical,19,266,5054,3754.957439674426,1299.042560325574
12488,2024-11-09,UAE,Lighting,2,259,518,324.5465401851576,193.4534598148424
12489,2024-03-05,Saudi,Lighting,4,311,1244,930.0040926910418,313.9959073089582
12490,2024-01-13,Saudi,Switches,10,260,2600,2004.631579452955,595.3684205470449
12491,2024-07-31,UAE,CCTV,2,102,204,148.9803336889175,55.01966631108249
12492,2024-08-29,Qatar,Cables,8,330,2640,1607.087167185877,1032.912832814123
12493,2024-07-31,Qatar,CCTV,1,404,404,278.00481790373726,125.99518209626274
12494,2024-06-29,Oman,Electrical,6,370,2220,1625.069304725274,594.9306952747261
12495,2024-12-03,Saudi,Lighting,11,182,2002,1592.996659096768,409.0033409032319
12496,2024-06-21,Qatar,Electrical,10,498,4980,3936.0011545169655,1043.9988454830345
12497,2024-06-08,Oman,Switches,13,313,4069,2763.423227083206,1305.5767729167942
12498,2024-06-12,Qatar,Lighting,1,344,344,248.77605776908638,95.22394223091362
12499,2024-07-06,Saudi,Cables,2,160,320,249.01216943114147,70.98783056885853
12500,2024-07-09,Oman,Lighting,3,92,276,211.47375285516603,64.52624714483397
12501,2024-11-03,Oman,CCTV,9,387,3483,2423.7652496429414,1059.2347503570586
12502,2024-09-12,Oman,CCTV,5,287,1435,935.9762619658959,499.0237380341041
12503,2024-07-01,Qatar,Lighting,10,428,4280,2685.357554459801,1594.6424455401989
12504,2024-04-26,Saudi,Switches,10,438,4380,3055.4706158529348,1324.5293841470652
12505,2024-10-08,Oman,CCTV,12,296,3552,2644.7097098438726,907.2902901561274
12506,2024-07-14,UAE,CCTV,18,53,954,757.4320612816636,196.56793871833645
12507,2024-02-03,Saudi,Cables,1,413,413,318.9859111383871,94.01408886161289
12508,2024-02-21,UAE,Lighting,3,398,1194,765.1727401132609,428.82725988673906
12509,2024-04-21,UAE,CCTV,5,434,2170,1614.383707040952,555.616292959048
12510,2024-09-08,Oman,Switches,17,399,6783,4461.994760984347,2321.0052390156534
12511,2024-03-22,Oman,Electrical,8,361,2888,2127.5737705448455,760.4262294551545
12512,2024-08-19,Qatar,Lighting,17,222,3774,2766.949961555791,1007.0500384442089
12513,2024-08-14,Qatar,Cables,9,242,2178,1425.4707706343659,752.5292293656341
12514,2024-08-20,Qatar,CCTV,6,52,312,201.82584990155868,110.17415009844132
12515,2024-08-08,Saudi,Switches,17,327,5559,3450.958004446368,2108.041995553632
12516,2024-02-11,Qatar,Lighting,8,105,840,512.4906589831772,327.50934101682276
12517,2024-01-21,UAE,Switches,7,323,2261,1744.7915688148964,516.2084311851036
12518,2024-02-11,Qatar,Switches,7,458,3206,1955.5634318399884,1250.4365681600116
12519,2024-04-22,Oman,Cables,15,225,3375,2084.9002874044522,1290.0997125955478
12520,2024-04-14,Qatar,Lighting,7,165,1155,748.1748201700542,406.8251798299458
12521,2024-07-10,Saudi,CCTV,8,133,1064,827.2936922967724,236.7063077032276
12522,2024-01-17,Saudi,Cables,9,208,1872,1247.8528709420684,624.1471290579316
